"ID_MERCADO","ANIO_CORREGIDO","MES_CORREGIDO","CARGO_HORARIO","INI_FRANJA_HORARIA","FIN_FRANJA_HORARIA","ESTRATO_SECTOR","PORCENTAJE_SUB100_OR","PORCENTAJE_SUB50_OR","PORCENTAJE_SUB00_OR","TARIFA_NIVEL1_100_OR","TARIFA_NIVEL1_50_OR","TARIFA_NIVEL1_00_OR","TARIFA_NIVEL2","TARIFA_NIVEL3","TARIFA_NIVEL4","TARIFA_CFJM","TARIFA_FCH_PUBLICACION","TARIFA_DIARIO_PUBLICACION","ID_EMPRESA","EMPRESA","ANNO","PERIODO","CAR_T1668_TARIFA_OT"
"561","9,999","99","2","12:00","17:59","7","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","21:00","22:59","7","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","3","23:00","03:59","7","0","0","0","1,003.97","0","897.73","818.1","716.44","615.6","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","7","0","0","0","1,022.33","0","915.86","834.7","732.48","630.91","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","1","09:00","11:59","8","0","0","0","1,032.37","0","925.78","843.73","741.2","639.23","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","1","18:00","20:59","8","0","0","0","1,032.37","0","925.78","843.73","741.2","639.23","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","04:00","08:59","8","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","12:00","17:59","8","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","21:00","22:59","8","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","3","23:00","03:59","8","0","0","0","1,003.97","0","897.73","818.1","716.44","615.6","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","8","0","0","0","1,022.33","0","915.86","834.7","732.48","630.91","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","1","09:00","11:59","9","0","0","0","1,032.37","0","925.78","843.73","741.2","639.23","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","1","18:00","20:59","9","0","0","0","1,032.37","0","925.78","843.73","741.2","639.23","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","04:00","08:59","9","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","12:00","17:59","9","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","21:00","22:59","9","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","3","23:00","03:59","9","0","0","0","1,003.97","0","897.73","818.1","716.44","615.6","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","1","09:00","11:59","10","0","0","0","1,032.37","0","925.78","843.73","741.2","639.23","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","1","18:00","20:59","10","0","0","0","1,032.37","0","925.78","843.73","741.2","639.23","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","04:00","08:59","10","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","12:00","17:59","10","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","2","21:00","22:59","10","0","0","0","1,023.02","0","916.55","835.36","733.12","631.52","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","3","23:00","03:59","10","0","0","0","1,003.97","0","897.73","818.1","716.44","615.6","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","10","0","0","0","1,022.33","0","915.86","834.7","732.48","630.91","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","1","60","0","60","340.78","0","305.29","0","0","0","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","2","50","0","50","425.97","0","381.61","0","0","0","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","3","15","0","15","724.15","0","648.74","0","0","0","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","4","0","0","0","851.94","0","763.22","0","0","0","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","5","0","0","0","1,022.33","0","915.86","0","0","0","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"561","9,999","99","4","00:00","23:59","6","0","0","0","1,022.33","0","915.86","0","0","0","14,812.26","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","09:00","11:59","7","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","18:00","20:59","7","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","04:00","08:59","7","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","12:00","17:59","7","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","21:00","22:59","7","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","3","23:00","03:59","7","0","0","0","978.98","0","0","769.88","771.26","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","4","00:00","23:59","7","0","0","0","997.92","968.65","939.37","786.05","788.66","613.51","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","09:00","11:59","8","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","18:00","20:59","8","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","04:00","08:59","8","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","12:00","17:59","8","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","21:00","22:59","8","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","3","23:00","03:59","8","0","0","0","978.98","0","0","769.88","771.26","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","4","00:00","23:59","8","0","0","0","997.92","968.65","939.37","786.05","788.66","613.51","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","09:00","11:59","9","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","18:00","20:59","9","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","04:00","08:59","9","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","12:00","17:59","9","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","21:00","22:59","9","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","3","23:00","03:59","9","0","0","0","978.98","0","0","769.88","771.26","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","4","00:00","23:59","9","0","0","0","997.92","968.65","939.37","786.05","788.66","613.51","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","09:00","11:59","10","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","1","18:00","20:59","10","0","0","0","1,008.31","0","0","794.89","798.14","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","04:00","08:59","10","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","12:00","17:59","10","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","2","21:00","22:59","10","0","0","0","998.59","0","0","786.66","789.31","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","3","23:00","03:59","10","0","0","0","978.98","0","0","769.88","771.26","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","4","00:00","23:59","10","0","0","0","997.92","968.65","939.37","786.05","788.66","613.51","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","4","00:00","23:59","1","60","60","60","332.64","322.88","313.12","0","0","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","4","00:00","23:59","2","50","50","50","415.8","403.6","391.41","0","0","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"169","9,999","99","4","00:00","23:59","3","15","15","15","706.86","686.13","665.39","0","0","0","9,294.2","2023 May 16 12:00:00 AM","ElPais","536","CELSIA COLOMBIA S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","1","58.28","58.28","58.28","341.8644","327.953","311.493","679.2747","559.2321","514.5505","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","2","47.85","47.85","47.85","427.3305","409.9413","389.3663","679.2747","559.2321","514.5505","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","3","15","15","15","696.5569","668.2122","634.6746","679.2747","559.2321","514.5505","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","4","0","0","0","819.4787","786.1321","746.676","679.2747","559.2321","514.5505","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","5","0","0","0","983.3745","943.3585","896.0112","679.2747","559.2321","514.5505","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","6","0","0","0","983.3745","943.3585","896.0112","679.2747","559.2321","514.5505","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","7","0","0","0","983.3745","943.3585","896.0112","815.1296","671.0786","617.4606","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","8","0","0","0","983.3745","943.3585","896.0112","815.1296","671.0786","617.4606","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","9","0","0","0","819.4787","786.1321","746.676","679.2747","559.2321","514.5505","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"160","9,999","99","4","00:00","23:59","10","0","0","0","983.3745","943.3585","896.0112","815.1296","671.0786","617.4606","8,776.2981","2023 May 16 12:00:00 AM","VANGUARDIA LIBERAL","524","ELECTRIFICADORA DE SANTANDER S.A. E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","1","59.83","59.83","59.83","324.15","310.66","297.17","0","0","0","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","2","49.79","49.79","49.79","405.19","388.33","371.46","0","0","0","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","3","15","15","15","685.94","657.39","628.83","0","0","0","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","4","0","0","0","806.99","773.4","739.8","0","0","0","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","5","0","0","0","968.39","928.08","887.76","0","0","0","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","6","0","0","0","968.39","928.08","887.76","0","0","0","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","7","0","0","0","968.39","928.08","887.76","793.04","653.77","591.7","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","8","0","0","0","968.39","928.08","887.76","793.04","653.77","591.7","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","9","0","0","0","806.99","773.4","739.8","660.87","544.81","493.08","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"704","9,999","99","4","00:00","23:59","10","0","0","0","968.39","928.08","887.76","793.04","653.77","591.7","7,927.45","2023 May 16 12:00:00 AM","LA REPUBLICA","564","EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.","2,023","5","1"
"176","9,999","99","4","00:00","23:59","4","0","0","0","817.04","794.6","772.16","676.26","0","0","8,995","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"176","9,999","99","4","00:00","23:59","7","0","0","0","817.04","794.6","772.16","676.26","0","0","8,995","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"176","9,999","99","4","00:00","23:59","8","0","0","0","817.04","794.6","772.16","676.26","0","0","8,995","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"176","9,999","99","4","00:00","23:59","9","0","0","0","817.04","794.6","772.16","676.26","0","0","8,995","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"158","9,999","99","4","00:00","23:59","4","0","0","0","772.54","0","699.33","627.89","575.53","0","13,446","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"158","9,999","99","4","00:00","23:59","7","0","0","0","772.54","0","699.33","627.89","575.53","0","13,446","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"158","9,999","99","4","00:00","23:59","8","0","0","0","772.54","0","699.33","627.89","575.53","0","13,446","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"158","9,999","99","4","00:00","23:59","9","0","0","0","772.54","0","699.33","627.89","575.53","0","13,446","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"170","9,999","99","4","00:00","23:59","4","0","0","0","0","0","746.19","0","0","0","13,812","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"170","9,999","99","4","00:00","23:59","7","0","0","0","0","0","746.19","0","0","0","13,812","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"170","9,999","99","4","00:00","23:59","8","0","0","0","0","0","746.19","0","0","0","13,812","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"170","9,999","99","4","00:00","23:59","9","0","0","0","0","0","746.19","0","0","0","13,812","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"160","9,999","99","4","00:00","23:59","4","0","0","0","0","0","767.06","701.06","0","0","8,776","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"160","9,999","99","4","00:00","23:59","7","0","0","0","0","0","767.06","701.06","0","0","8,776","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"160","9,999","99","4","00:00","23:59","8","0","0","0","0","0","767.06","701.06","0","0","8,776","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"160","9,999","99","4","00:00","23:59","9","0","0","0","0","0","767.06","701.06","0","0","8,776","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"164","9,999","99","4","00:00","23:59","4","0","0","0","855.41","0","810.35","0","0","0","10,595","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"164","9,999","99","4","00:00","23:59","7","0","0","0","855.41","0","810.35","0","0","0","10,595","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"164","9,999","99","4","00:00","23:59","8","0","0","0","855.41","0","810.35","0","0","0","10,595","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"164","9,999","99","4","00:00","23:59","9","0","0","0","855.41","0","810.35","0","0","0","10,595","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"169","9,999","99","4","00:00","23:59","4","0","0","0","812.57","0","705.28","665.16","0","0","9,294","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"169","9,999","99","4","00:00","23:59","7","0","0","0","812.57","0","705.28","665.16","0","0","9,294","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"169","9,999","99","4","00:00","23:59","8","0","0","0","812.57","0","705.28","665.16","0","0","9,294","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"169","9,999","99","4","00:00","23:59","9","0","0","0","812.57","0","705.28","665.16","0","0","9,294","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"704","9,999","99","4","00:00","23:59","4","0","0","0","862.45","832.06","801.68","699.97","0","0","7,928","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"704","9,999","99","4","00:00","23:59","7","0","0","0","862.45","832.06","801.68","699.97","0","0","7,928","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"704","9,999","99","4","00:00","23:59","8","0","0","0","862.45","832.06","801.68","699.97","0","0","7,928","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"704","9,999","99","4","00:00","23:59","9","0","0","0","862.45","832.06","801.68","699.97","0","0","7,928","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"162","9,999","99","4","00:00","23:59","4","0","0","0","825.4","0","743.44","0","0","0","10,498","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"162","9,999","99","4","00:00","23:59","7","0","0","0","825.4","0","743.44","0","0","0","10,498","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"162","9,999","99","4","00:00","23:59","8","0","0","0","825.4","0","743.44","0","0","0","10,498","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"162","9,999","99","4","00:00","23:59","9","0","0","0","825.4","0","743.44","0","0","0","10,498","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"163","9,999","99","4","00:00","23:59","4","0","0","0","0","0","813.85","711.91","0","0","12,210","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"163","9,999","99","4","00:00","23:59","7","0","0","0","0","0","813.85","711.91","0","0","12,210","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"163","9,999","99","4","00:00","23:59","8","0","0","0","0","0","813.85","711.91","0","0","12,210","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"163","9,999","99","4","00:00","23:59","9","0","0","0","0","0","813.85","711.91","0","0","12,210","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"161","9,999","99","4","00:00","23:59","4","0","0","0","0","0","790.05","686.77","0","0","10,149","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
"161","9,999","99","4","00:00","23:59","7","0","0","0","0","0","790.05","686.77","0","0","10,149","2023 May 17 12:00:00 AM","EL Nuevo Siglo","23,330","PROFESIONALES EN ENERGÍA S.A E.S.P","2,023","5","2"
